"","FileName_1","FileName_2","FileName_3","FileName_4","FileName_5","FileName_6","FileName_7","FileName_8","m.cx","m.cy","m.majoraxis","m.eccentricity","m.theta","s.area","s.perimeter","s.radius.mean","s.radius.sd","s.radius.min","s.radius.max"
"1","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",175.010322580645,12.8954838709677,56.6917674482535,0.945451950645774,0.424047251142312,775,128,17.7967614530776,6.86132436316973,8.61651813470064,31.5311454718287
"2","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",191.171428571429,2.17142857142857,11.5819987811081,0.939366017067282,0.042422825367495,35,22,3.12693956415352,1.29171589518243,1.09090909090909,5.11762470728639
"3","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",224.040641099027,24.7464224384659,75.4697752846339,0.856968694717325,-1.00616070205241,1747,206,23.5243008928021,8.71645571014995,3.75261557697872,38.9359018614655
"4","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",262.463414634146,4.8780487804878,12.086048224498,0.672007318090508,-0.52943137226374,82,30,4.69105348177303,0.8162349253538,3.28041325309953,6.4364413908446
"5","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",272,1.84615384615385,5.20354908471081,0.80644258961849,-5.16480526206315e-14,13,10,1.60134316594918,0.44238000052881,0.8,2.1540659228538
"6","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",334.420168067227,9.13865546218487,26.7478309023491,0.897380257863949,0.737158434439624,238,61,8.935847439187,2.68304600996702,4.50148531729375,13.9789452765728
"7","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",454.488,3.744,22.5745515792447,0.937286364976603,0.0053225736460582,125,47,6.36001233374052,2.53972397029988,1.71167534988246,10.3519986020375
"8","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",752.381818181818,3.6,10.0552767800671,0.701303722377823,-0.164407004539354,55,24,3.7532068418854,0.698635226568466,2.45974535719091,5.14461017851582
"9","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",624.488294314381,17.2040133779264,26.4471792563659,0.70337971250916,-0.775643586188119,299,77,9.19361727798006,3.24881785214709,1.89681537976725,13.5483928030583
"10","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",682.304347826087,9.19565217391304,8.69126980656821,0.626961500187564,1.12406118652333,46,20,3.38195482604928,0.466241948522388,2.49899979991998,4.18867520822514
"11","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",272,9.5,7.39257141129084,0.627743371216137,-0.489881714745685,34,16,2.87794892779985,0.303990080390249,2.5,3.35410196624968
"12","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",663.229508196721,16.2540983606557,13.7991705324185,0.467378952930159,0.978638790614522,122,36,5.81388394849422,0.98035662513884,3.54555886346863,7.31922042667939
"13","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",863.5,17,6.20173672949508,0.544058820356654,0,26,14,2.42975291896459,0.246143184079399,2.06155281280883,2.69258240356725
"14","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",762.072463768116,22.6231884057971,11.754826158261,0.756397109974168,-0.452781233844055,69,26,4.2428903721661,0.896713057522682,2.27053417586849,5.42089426889667
"15","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",688.988095238095,25.7857142857143,10.9923347404179,0.451992481714498,-0.39701855849766,84,27,4.73062576712103,0.422027426974412,3.89188597032795,5.41931717361684
"16","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",743.299331103679,35.2441471571906,31.0797256123328,0.525005992218204,-1.57032377423201,598,104,12.6814002810607,2.83907077373204,5.83726709429829,17.8857655750907
"17","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",442.854599406528,32.9228486646884,33.274657282888,0.906917182074657,-0.599287191638966,337,73,10.4183037774395,3.57785366518511,3.66027807398669,16.4104157524405
"18","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",470.478005865103,33.8973607038123,24.3377355420748,0.672742783827023,0.959766518935243,341,59,10.0009725634961,1.26430758423945,7.36867208891272,12.3806453467248
