"","FileName_1","FileName_2","FileName_3","FileName_4","FileName_5","FileName_6","FileName_7","FileName_8","m.cx","m.cy","m.majoraxis","m.eccentricity","m.theta","s.area","s.perimeter","s.radius.mean","s.radius.sd","s.radius.min","s.radius.max"
"76","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",673.154794520548,280.624657534247,42.7668210940237,0.667561233570715,0.54996731242578,730,179,14.6650455566188,4.87395649977603,4.40377989497408,25.9498222992639
"77","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",886.909090909091,272.981818181818,12.1411766821002,0.872684884505159,1.28952396770083,55,24,3.77734052537209,1.21439454500473,1.08333333333337,5.41666666666668
"78","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",1005.54949784792,282.507890961263,46.5382541257249,0.902994790764384,0.288453194302486,697,108,15.4237505687468,4.80426872209769,7.57487770797717,24.2183178697233
"79","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",782.493112947658,295.575757575758,41.6494370193429,0.942847868805256,0.812564684790803,363,84,11.1339336533616,5.12886156461921,0.965754319636007,18.9203673445712
"80","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",731.560728744939,305.121457489879,44.5883843917354,0.942284542091402,-0.934923018061304,494,88,13.1050002099658,5.09360292698488,4.04048788580931,21.0854990367337
"81","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",1003.720657277,321.18544600939,40.7497797014296,0.879075729711498,0.253577940982807,426,115,11.623131688121,4.78845223312839,2.88015174983532,20.2975596138056
"82","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",959.385542168675,320.33734939759,12.0123623540288,0.656752330126897,-0.166586886736723,83,29,4.65884292353256,0.788026160596204,2.36753708879613,5.77017218453999
"83","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",825.149425287356,322.494252873563,11.9682690276475,0.625698668480415,-1.51022254204013,87,28,4.80532808234747,0.646336284322113,2.79508497187474,5.7716981903076
"84","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",703.46875,323.421875,10.1728689368028,0.614578266556017,0.00859485549522899,64,24,4.06239157224016,0.493459716258466,2.93032516208624,4.77005998098785
"85","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",918.377464788732,336.842253521127,26.8602232216488,0.745840964303397,0.253534073810881,355,66,10.2042234382979,2.15915084641652,4.47718940598264,13.6564918786483
"86","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",501.002136752137,348.194444444444,34.5796517336357,0.790955566156287,-0.480937109177255,468,113,10.7273413205499,4.29266894575117,1.12169668873019,17.6537937438388
"87","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",642.383763837638,353.678966789668,31.7980418404828,0.904417362069026,1.14511679420531,271,70,9.35859657630269,3.74524688153508,2.10199128136604,15.7031778923365
"88","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",797.24,351.58,10.4418400720964,0.8110870536849,1.52146362511075,50,22,3.55172552197122,0.832524507896135,2.23837677313543,4.65260080115154
"89","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",539,352,5.08967208225153,0,0,21,12,2.15737865166653,0.111283511807396,2,2.23606797749979
"90","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",932.655913978495,368.677419354839,12.911977851494,0.691069519077133,1.318975703488,93,30,5.04203096357817,0.752131331681332,3.51836451904699,6.47911173610154
